ID,SeriousDlqin2yrs
2093,0
2096,0
2097,0
2106,0
2109,0
2112,0
2119,0
2120,0
2123,0
2133,0
2134,0
2136,0
2148,0
2149,0
2152,0
2157,0
2162,0
2167,0
2170,0
2172,0
2173,0
2177,0
2182,0
2187,0
2188,0
2191,0
2193,0
2194,0
2195,0
2198,0
2199,0
2200,0
2201,0
2204,0
2207,0
2215,0
2221,0
2222,0
2224,0
2231,0
2234,0
2238,0
2241,0
2244,0
2245,0
2246,0
2257,0
2259,0
2261,0
2271,0
2274,0
2276,0
2277,0
2279,0
2281,0
2285,0
2288,0
2289,0
2294,0
2295,0
2297,0
2302,0
2303,0
2304,0
2305,0
2313,0
2316,0
2318,0
2321,0
2322,0
2323,0
2342,0
2343,0
2345,0
2346,0
2354,0
2356,0
2357,0
2359,0
2367,0
2373,0
2377,0
2378,0
2379,0
2383,0
2384,0
2392,0
2404,0
2405,0
2406,0
2409,0
2410,0
2411,0
2413,0
2418,0
2419,0
2420,0
2421,0
2422,0
2425,0
2428,0
2429,0
2432,0
2433,0
2434,0
2437,0
2440,0
2442,0
2443,0
2448,0
2453,0
2456,0
2459,0
2460,0
2461,0
2469,0
2471,0
2473,0
2474,0
2475,0
2476,0
2477,0
2497,0
2499,0
2503,0
2504,0
2508,0
2510,0
2511,0
2512,0
2519,0
2521,0
2524,0
2527,0
2528,0
2529,0
2533,0
2536,0
2537,0
2540,0
2545,0
2546,0
2550,0
2551,0
2552,1
2553,0
2554,0
2555,0
2558,0
2559,0
2560,0
2562,0
2566,0
2569,0
2571,0
2578,0
2579,0
2581,0
2594,0
2595,0
2596,0
2604,0
2609,0
2613,0
2616,0
2617,0
2620,0
2621,0
2622,0
2628,0
2629,0
2635,0
2641,0
2649,0
2653,0
2655,0
2665,0
2671,0
2676,0
2679,0
2680,0
2683,0
2687,0
2691,0
2695,0
2696,0
2704,0
2706,0
2708,0
2709,0
2711,0
2712,0
2713,0
2717,0
2719,0
2727,0
2730,0
2733,0
2738,0
2739,0
2744,0
2756,0
2758,0
2763,0
2767,0
2772,0
2776,0
2778,0
2779,0
2784,0
2789,0
2793,0
2798,0
2802,0
2806,0
2808,0
2810,0
2811,0
2812,0
2816,0
2827,0
2833,0
2834,0
2844,0
2846,0
2848,0
2850,0
2852,0
2854,0
2863,0
2864,0
2867,0
2870,0
2877,0
2878,0
2880,0
2884,0
2888,0
2894,0
2897,0
2898,0
2899,0
2901,0
2903,0
2908,0
2910,0
2912,0
2917,0
2921,0
2924,0
2926,0
2927,0
2928,0
2931,0
2932,0
2934,0
2941,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2954,0
2955,0
2958,0
2960,0
2961,0
2963,0
2965,0
2966,0
2969,0
2970,0
2972,0
2973,0
2975,0
2978,0
2980,0
2982,0
2986,0
2991,0
2992,0
2993,0
3000,0
3001,0
3002,0
3009,0
3011,0
3014,0
3015,0
3016,0
3023,0
3024,0
3025,0
3026,1
3028,0
3030,0
3033,0
3037,0
3041,0
3043,0
3045,0
3054,0
3055,0
3059,0
3061,0
3063,0
3071,0
3078,0
3081,0
3082,0
3087,0
3093,0
3097,0
3102,0
3107,0
3109,0
3112,0
3116,0
3118,0
3119,0
3120,0
3122,0
3125,0
3126,0
3127,0
3128,0
3130,0
3137,0
3140,0
3142,0
3146,0
3150,0
3155,0
3158,0
3160,0
3174,0
3176,0
3180,0
3184,0
3190,0
3199,0
3205,0
3212,0
3213,0
3220,0
3222,0
3223,0
3224,0
3227,0
3228,0
3229,0
3239,0
3241,0
3245,0
3246,0
3248,0
3249,0
3255,0
3256,0
3261,0
3262,0
3269,0
3271,0
3273,0
3275,0
3278,0
3282,0
3285,0
3287,0
3291,0
3300,0
3301,0
3309,0
3310,0
3313,0
3315,0
3317,0
3318,0
3332,0
3333,0
3336,0
3341,0
3342,0
3349,0
3353,0
3360,0
3361,0
3366,0
3368,0
3370,0
3371,0
3374,0
3375,0
3378,0
3383,0
3387,0
3391,0
3395,0
3398,0
3402,0
3409,0
3412,0
3414,0
3415,0
3416,0
3418,0
3420,0
3432,0
3433,0
3437,0
3439,0
3440,0
3441,0
3443,0
3450,0
3452,0
3453,0
3454,0
3456,0
3468,0
3470,0
3471,0
3475,0
3479,0
3484,0
3485,0
3489,0
3492,0
3500,0
3508,0
3519,0
3524,0
3532,0
3537,0
3540,0
3541,0
3546,0
3552,0
3558,0
3559,0
3564,0
3565,0
3576,0
3577,0
3578,0
3579,0
3580,0
3586,0
3587,0
3592,0
3597,0
3599,0
3602,0
3608,0
3609,0
3611,0
3615,0
3618,0
3620,0
3621,0
3629,0
3631,0
3632,0
3634,0
3635,0
3639,0
3642,0
3648,0
3649,0
3650,0
3654,0
3655,0
3658,0
3659,0
3663,0
3665,0
3667,0
3672,0
3674,0
3675,0
3679,0
3680,0
3687,0
3690,0
3694,0
3698,0
3700,0
3703,0
3705,0
3707,0
3710,0
3715,0
3720,0
3723,0
3724,0
3726,0
3730,0
3732,0
3736,0
3746,0
3749,0
3755,0
3756,0
3758,0
3761,0
3763,0
3764,0
3765,0
3769,0
3770,0
3772,0
3775,0
3785,0
3789,0
3790,0
3794,0
3795,0
3797,0
3798,0
3802,0
3803,0
3807,0
3808,0
3817,0
3820,0
3821,0
3822,0
3829,0
3832,0
3835,0
3838,0
3843,0
3844,0
3848,0
3849,0
3850,0
3852,0
3853,0
3855,0
3860,1
3861,0
3862,0
3865,0
3866,0
3867,0
3874,0
3877,0
3879,0
3883,0
3885,1
3887,0
3888,0
3890,0
3893,0
3899,0
3904,0
3906,0
3913,0
3917,0
3918,0
3919,0
3922,0
3924,0
3932,1
3935,0
3936,0
3938,0
3942,0
3946,0
3947,0
3951,0
3953,0
3954,0
3957,0
3961,0
3968,0
3971,0
3972,0
3973,0
3975,0
3976,0
3980,0
3982,0
3984,0
3986,0
3991,0
3992,0
4002,0
4003,0
4007,0
4008,1
4014,0
4020,0
4026,0
4030,0
4031,0
4034,0
4037,0
4038,0
4040,0
4042,0
4044,0
4047,0
4049,0
4053,0
4054,0
4056,0
4057,0
4071,0
4082,1
4099,0
4100,0
4101,0
4102,0
4106,0
4107,0
4113,0
4117,0
4118,0
4137,0
4138,0
4142,0
4146,0
4147,0
4148,0
4149,0
4150,0
4153,0
4154,0
4159,0
4163,0
4166,0
4167,0
4173,0
4175,0
4176,0
4178,0
4179,0
4184,0
4186,0
4187,0
4188,0
4193,0
4197,0
4199,0
4200,0
4206,0
4214,0
4216,0
4221,0
4223,0
4229,0
4236,0
4238,0
4240,0
4243,0
4244,0
4245,0
4246,0
4253,0
4254,0
4255,0
4266,0
4267,0
4269,0
4271,0
4274,0
4277,0
4281,0
4285,0
4286,0
4288,0
4293,0
4303,0
4306,0
4308,0
4315,0
4316,0
4317,0
4325,0
4326,0
4334,0
4338,0
4340,0
4341,0
4347,0
4348,0
4349,0
4350,0
4353,0
4357,0
4362,0
4363,0
4369,0
4370,0
4380,0
4381,0
4382,0
4389,0
4391,0
4392,0
4395,0
4396,0
4397,0
4401,0
4405,0
4410,0
4417,0
4418,0
4420,0
4423,0
4430,0
4433,0
4435,0
4438,0
4441,0
4442,0
4444,0
4447,0
4452,0
4454,0
4456,0
4457,1
4458,0
4464,0
4468,0
4474,0
4478,0
4485,0
4486,0
4495,0
4498,0
4501,0
4503,0
4504,0
4507,0
4511,0
4513,0
4514,0
4515,0
4520,0
4522,0
4524,0
4530,0
4538,0
4541,1
4543,0
4545,0
4546,0
4548,0
4549,0
4556,0
4559,0
4563,0
4566,0
4568,0
4570,0
4574,0
4575,0
4576,0
4578,0
4586,0
4588,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4602,0
4610,0
4617,0
4621,0
4622,0
4624,0
4626,0
4631,0
4634,0
4641,0
4643,0
4647,0
4648,0
4653,0
4656,0
4657,0
4658,0
4659,0
4665,0
4667,0
4673,0
4675,0
4678,0
4680,0
4682,0
4683,0
4686,0
4688,0
4690,0
4692,0
4695,0
4696,0
4702,0
4703,0
4706,0
4712,0
4713,0
4719,0
4721,0
4723,0
4726,1
4730,0
4734,0
4741,0
4746,0
4747,0
4750,0
4754,0
4759,0
4761,0
4764,0
4765,0
4768,0
4770,0
4775,0
4779,0
4780,0
4784,0
4785,0
4788,0
4791,0
4792,0
4796,0
4798,0
4804,0
4805,0
4812,0
4815,0
4818,0
4819,0
4822,0
4831,0
4833,0
4838,0
4839,0
4841,0
4842,0
4845,0
4846,0
4848,0
4849,0
4854,0
4859,0
4860,0
4867,0
4869,0
4871,0
4876,0
4880,0
4881,0
4886,1
4887,0
4890,0
4891,0
4892,0
4893,0
4897,0
4901,0
4902,0
4903,0
4916,0
4917,0
4918,0
4922,0
4923,0
4926,0
4930,0
4931,0
4937,0
4940,0
4945,0
4948,0
4952,0
4954,0
4956,0
4962,0
4963,0
4967,0
4975,0
4977,0
4978,0
4979,0
4980,0
4986,0
4992,0
4994,0
5000,0
5002,0
5004,0
5007,0
5012,0
5017,0
5018,0
5021,0
5025,0
5026,0
5030,0
5033,0
5048,0
5050,0
5054,0
5057,0
5061,0
5063,0
5064,0
5072,0
5073,0
5074,1
5075,0
5076,0
5077,0
5078,0
5080,0
5081,0
5083,0
5086,0
5090,0
5091,0
5092,0
5095,0
5100,0
5101,0
5102,0
5104,0
5105,0
5107,0
5110,0
5111,0
5112,0
5117,0
5119,0
5121,0
5124,0
5126,0
5135,0
5137,0
5138,0
5141,0
5147,0
5148,0
5153,0
5154,0
5157,1
5165,0
5166,0
5169,0
5177,0
5178,0
5182,0
5184,0
5189,0
5191,0
5193,0
5197,0
5201,0
5204,0
5210,0
5212,0
5216,0
5217,0
5220,0
5221,0
5222,0
5224,0
5226,0
5227,0
5228,0
5229,0
5232,0
5233,0
5236,0
5245,0
5246,0
5248,0
5250,0
5251,0
5254,0
5255,0
5258,0
5263,0
5266,0
5268,0
5273,0
5274,0
5277,0
5279,0
5287,0
5294,0
5298,0
5300,0
5301,0
5303,0
5304,0
5305,0
5311,0
5314,0
5316,0
5317,0
5320,0
5321,1
5325,0
5330,0
5332,0
5339,0
5341,0
5350,0
5369,0
5373,0
5374,0
5378,0
5380,0
5381,0
5389,0
5391,0
5392,0
5396,0
5399,0
5405,0
5406,0
5411,0
5414,0
5415,0
5416,0
5419,0
5421,0
5425,0
5427,0
5430,0
5431,0
5434,0
5435,0
5437,0
5441,1
5447,0
5448,0
5449,0
5461,0
5464,0
5467,0
5469,0
5472,0
5476,0
5483,0
5485,0
5492,0
5496,0
5497,0
5498,0
5500,0
5501,0
5506,0
5508,0
5509,0
5510,0
5511,0
5513,0
5514,0
5518,0
5522,0
5524,0
5531,0
5535,0
5537,0
5541,0
5542,0
5543,0
5545,0
5548,0
5549,0
5550,0
5562,0
5563,0
5564,0
5568,0
5569,0
5571,0
5572,0
5573,0
5574,0
5585,0
5592,0
5596,0
5597,0
5598,0
5601,0
5603,0
5605,0
5606,0
5614,0
5618,0
5620,0
5621,0
5624,0
5625,0
5626,0
5628,0
5630,0
5632,0
5634,0
5639,0
5640,0
5642,0
5654,0
5655,0
5657,0
5662,0
5665,0
5666,0
5670,0
5681,0
5683,0
5686,0
5687,0
5688,0
5691,0
5693,1
5702,0
5708,0
5709,0
5710,0
5712,0
5713,0
5716,0
5717,0
5718,0
5722,0
5731,0
5745,0
5748,0
5749,0
5750,0
5754,0
5755,0
5756,0
5758,0
5761,0
5766,0
5771,0
5772,0
5773,0
5774,0
5777,0
5779,0
5781,0
5782,0
5784,0
5787,0
5788,0
5799,0
5802,0
5807,0
5810,0
5811,0
5826,0
5828,0
5829,0
5832,0
5833,0
5837,0
5842,0
5844,0
5845,0
5850,0
5855,0
5856,0
5857,0
5859,0
5863,0
5865,0
5869,0
5870,0
5872,0
5875,0
5886,0
5887,0
5889,0
5890,0
5892,0
5894,0
5895,0
5897,0
5903,0
5904,0
5912,0
5914,0
5916,0
5918,0
5921,0
5925,0
5926,0
5929,0
5935,0
5937,0
5939,0
5940,0
5945,0
5946,0
5953,0
5958,0
5964,0
5969,0
5970,0
5972,0
5983,0
5995,0
5998,0
5999,0
6000,0
6002,0
6006,0
6007,0
6009,0
6011,0
6013,0
6018,0
6029,0
6030,0
6031,0
6033,0
6039,0
6041,0
6045,0
6048,0
6051,0
6053,0
6059,0
6061,0
6070,0
6072,0
6073,0
6077,0
6084,0
6085,0
6088,0
6089,0
6090,0
6094,0
6107,0
6109,0
6110,0
6111,0
6115,0
6117,0
6121,0
6122,0
6126,0
6128,0
6136,0
6142,0
6143,0
6146,0
6147,0
6148,0
6149,0
6154,0
6163,0
6164,0
6166,0
6170,0
6178,0
6180,0
6181,0
6185,0
6189,0
6196,0
6199,0
6200,0
6201,0
6207,0
6212,0
6214,0
6215,0
6216,0
6220,0
6222,0
6223,0
6225,0
6226,0
6230,0
6237,0
6243,1
6245,0
6247,0
6255,0
6258,0
6262,0
6267,0
6269,0
6277,0
6283,0
6284,0
6285,0
6286,0
6290,0
6301,0
6308,0
6312,0
6313,0
6314,0
6317,0
6320,0
6328,0
6330,0
6331,0
6340,0
6346,0
6347,0
6348,0
6349,0
6350,0
6357,0
6359,0
6360,0
6361,0
6362,0
6363,0
6367,0
6368,0
6369,0
6371,0
6373,0
6381,0
6382,0
6383,0
6387,0
6388,0
6389,0
6392,0
6400,0
6406,0
6412,0
6416,0
6418,0
6421,0
6426,0
6428,0
6429,0
6431,0
6434,0
6436,0
6438,0
6440,0
6442,0
6443,0
6444,1
6452,0
6467,0
6468,0
6469,0
6470,0
6471,0
6473,0
6474,0
6479,0
6486,0
6488,0
6489,0
6493,0
6499,0
6500,0
6503,0
6505,0
6506,0
6510,0
6512,0
6514,0
6516,0
6517,0
6518,0
6525,0
6527,0
6536,0
6538,0
6545,0
6548,0
6550,0
6553,0
6559,0
6562,0
6563,0
6566,0
6568,0
6575,0
6579,0
6589,0
6594,0
6595,0
6601,0
6604,0
6608,0
6609,0
6612,0
6616,0
6623,0
6625,0
6629,0
6634,0
6635,0
6638,0
6639,0
6641,0
6645,0
6652,0
6659,0
6665,1
6666,0
6667,0
6669,0
6672,0
6677,0
6683,0
6686,0
6689,0
6692,0
6694,0
6695,0
6698,0
6699,0
6702,0
6709,0
6710,0
6716,0
6717,0
6720,0
6724,0
6725,0
6731,0
6732,0
6733,0
6734,0
6745,0
6750,0
6752,0
6759,0
6760,0
6764,0
6769,0
6770,0
6775,0
6777,0
6784,0
6785,0
6790,0
6792,0
6793,0
6798,0
6803,0
6807,0
6809,0
6810,0
6821,0
6825,0
6828,0
6832,0
6834,0
6836,0
6837,0
6843,0
6849,0
6855,0
6858,0
6859,0
6867,0
6871,0
6873,0
6876,0
6879,0
6883,0
6886,0
6895,0
6896,0
6899,0
6902,0
6905,0
6907,0
6920,0
6921,0
6924,0
6927,0
6931,0
6935,0
6941,0
6942,0
6943,0
6947,0
6959,0
6960,0
6962,0
6963,0
6968,0
6970,0
6974,0
6977,0
6980,0
6982,0
6989,0
6991,0
6992,0
6996,0
6999,0
7002,0
7003,0
7009,0
7017,0
7020,0
7023,0
7025,0
7040,0
7044,0
7047,0
7049,0
7050,0
7054,0
7060,0
7064,0
7065,0
7067,0
7071,0
7074,0
7079,0
7081,0
7086,0
7088,0
7090,0
7092,0
7093,0
7099,0
7100,0
7102,0
7106,0
7107,0
7109,0
7117,0
7118,1
7124,0
7129,0
7137,0
7138,0
7142,0
7143,1
7145,0
7150,0
7151,0
7152,0
7154,0
7155,0
7160,0
7162,0
7164,0
7166,0
7168,0
7169,0
7174,0
7181,0
7182,0
7186,0
7189,0
7192,0
7193,0
7200,0
7201,0
7202,0
7205,0
7209,0
7212,0
7219,0
7220,0
7230,0
7231,0
7235,0
7236,0
7238,0
7240,0
7241,0
7242,0
7243,0
7251,0
7252,0
7258,0
7265,0
7266,0
7267,0
7276,0
7281,0
7288,0
7290,0
7293,0
7299,0
7310,0
7314,0
7320,0
7326,0
7327,0
7336,0
7344,0
7352,0
7364,0
7369,0
7378,0
7381,0
7382,0
7384,1
7385,0
7395,0
7403,0
7408,0
7410,0
7412,0
7413,0
7415,0
7420,0
7422,0
7427,0
7428,0
7433,0
7436,0
7437,0
7438,0
7439,0
7448,0
7449,0
7452,0
7461,0
7467,0
7470,0
7472,0
7478,0
7483,0
7486,0
7490,0
7492,0
7494,0
7495,0
7505,1
7506,0
7507,0
7508,0
7512,0
7514,0
7515,0
7517,0
7518,0
7519,0
7520,0
7521,1
7523,0
7527,0
7528,0
7530,0
7532,0
7533,0
7542,1
7548,0
7552,0
7555,0
7558,0
7559,0
7563,0
7567,0
7570,0
7571,0
7572,0
7576,0
7579,0
7584,0
7588,0
7590,1
7591,0
7592,0
7595,0
7596,0
7599,0
7602,0
7607,0
7613,0
7615,0
7621,0
7622,0
7628,0
7630,0
7633,0
7644,0
7645,0
7661,0
7662,0
7667,0
7669,0
7670,0
7674,0
7682,0
7684,0
7686,0
7687,0
7689,0
7693,0
7700,0
7705,0
7706,0
7717,0
7718,0
7719,0
7721,0
7722,0
7723,0
7725,0
7727,0
7729,0
7730,0
7731,0
7737,0
7738,0
7743,0
7745,0
7752,0
7753,0
7756,0
7763,0
7765,0
7766,0
7774,0
7777,0
7778,0
7779,0
7781,0
7782,0
7785,0
7798,0
7809,0
7824,0
7825,0
7830,0
7833,0
7835,0
7837,0
7847,0
7849,0
7850,0
7852,0
7853,0
7855,0
7858,0
7859,0
7860,0
7862,0
7867,0
7868,0
7870,0
7883,0
7885,0
7886,0
7890,0
7896,0
7899,0
7906,0
7909,0
7910,0
7915,0
7919,0
7923,0
7924,0
7925,0
7933,0
7934,0
7942,0
7944,0
7953,0
7954,0
7958,0
7961,0
7964,0
7967,0
7968,0
7969,0
7970,0
7971,0
7985,0
7987,0
7991,0
7992,0
7994,0
8000,0
8004,0
8008,0
8017,0
8020,0
8029,0
8037,0
8045,0
8046,0
8048,0
8052,0
8053,0
8054,0
8055,0
8061,0
8063,0
8069,0
8070,0
8072,0
8075,0
8098,0
8099,0
8101,0
8105,0
8108,0
8112,0
8114,0
8120,0
8123,0
8124,0
8126,0
8133,0
8138,0
8139,0
8145,0
8148,0
8149,0
8150,0
8151,0
8152,0
8153,0
8154,0
8161,0
8163,0
8164,0
8166,0
8171,0
8175,0
8177,0
8178,0
8186,0
8189,0
8190,0
8194,0
8195,0
8197,0
8204,0
8208,0
8220,0
8221,0
8222,0
8223,0
8224,0
8225,0
8227,0
8228,0
8232,0
8239,0
8240,0
8243,0
8244,0
8249,0
8250,0
8252,0
8254,0
8255,0
8256,0
8257,0
8260,0
8261,0
8265,0
8268,0
8274,0
8275,0
8281,0
8285,0
8288,0
8289,0
8293,0
8299,0
8301,0
8306,0
8310,0
8317,0
8319,0
8322,0
8326,0
8328,0
8329,0
8330,0
8333,0
8335,0
8336,0
8337,0
8338,0
8339,0
8345,0
8350,0
8352,0
8358,0
8360,0
8363,0
8364,0
8367,0
8368,0
8370,0
8375,0
8378,0
8381,0
8384,0
8385,0
8386,0
8388,0
8389,0
8392,0
8401,0
8402,0
8408,0
8411,0
8413,0
8414,0
8415,0
8417,0
8418,0
8426,0
8427,0
8430,0
8436,0
8439,0
8443,0
8448,0
8450,0
8452,0
8456,0
8465,0
8467,0
8472,0
8473,0
8474,0
8480,0
8482,0
8486,0
8488,0
8489,0
8493,0
8505,0
8506,1
8509,0
8513,0
8514,0
8525,0
8527,0
8529,0
8531,0
8534,0
8537,0
8540,0
8546,0
8554,0
8556,0
8562,0
8572,0
8574,0
8581,0
8583,0
8585,0
8589,0
8591,0
8599,0
8607,0
8614,0
8615,0
8621,0
8624,0
8631,0
8632,0
8633,0
8636,0
8638,0
8640,0
8642,0
8643,0
8644,0
8645,0
8651,0
8653,0
8658,0
8662,0
8666,0
8668,0
8669,0
8670,0
8674,0
8675,0
8676,0
8680,0
8681,0
8684,0
8693,0
8694,0
8697,0
8698,0
8701,0
8703,0
8708,0
8711,0
8719,0
8721,0
8722,0
8728,0
8730,0
8732,0
8733,0
8740,0
8744,0
8746,0
8747,0
8749,0
8761,0
8764,0
8769,0
8773,0
8775,0
8776,0
8777,0
8780,0
8787,0
8788,0
8799,0
8801,0
8804,0
8808,0
8809,0
8810,0
8812,0
8815,0
8817,0
8818,0
8819,0
8829,0
8832,0
8838,0
8839,0
8847,0
8848,0
8849,0
8851,0
8857,0
8859,0
8861,0
8863,0
8864,0
8871,0
8873,0
8876,0
8877,0
8878,0
8888,0
8891,0
8894,0
8896,0
8899,0
8903,0
8905,0
8914,0
8916,0
8921,1
8922,0
8923,0
8926,0
8928,0
8932,0
8933,0
8938,0
8940,0
8944,0
8947,0
8957,0
8958,0
8961,0
8966,0
8968,0
8969,0
8970,0
8971,0
8973,0
8974,0
8976,0
8977,0
8982,0
8989,0
8990,0
8992,0
8993,0
8995,0
8996,0
8999,0
9000,0
9002,0
9004,0
9006,0
9008,0
9014,0
9017,0
9019,0
9029,0
9036,0
9038,0
9039,0
9045,0
9049,0
9056,0
9057,0
9061,0
9062,0
9067,0
9070,0
9072,0
9074,0
9075,0
9079,0
9080,0
9082,0
9084,0
9086,0
9087,0
9091,0
9094,0
9095,0
9096,0
9099,0
9101,0
9104,0
9105,0
9106,0
9107,0
9110,0
9112,0
9114,0
9116,0
9117,0
9118,0
9120,0
9126,0
9127,0
9129,0
9130,0
9142,0
9145,0
9146,0
9149,0
9154,0
9155,0
9156,0
9163,0
9169,0
9174,0
9175,0
9178,0
9180,0
9181,0
9183,0
9184,0
9198,0
9200,0
9203,0
9206,0
9209,0
9211,1
9221,0
9222,0
9223,0
9224,0
9225,0
9234,0
9235,0
9236,0
9238,0
9239,0
9240,0
9242,0
9246,0
9249,0
9259,0
9261,0
9264,0
9266,0
9269,0
9272,0
9273,0
9274,0
9276,0
9277,0
9281,0
9291,0
9293,0
9295,0
9297,0
9307,0
9311,0
9314,0
9315,0
9321,0
9327,0
9328,0
9332,0
9341,0
9342,0
9347,0
9348,0
9349,0
9360,0
9361,0
9364,0
9366,0
9369,0
9371,0
9375,0
9380,0
9381,0
9383,0
9387,0
9390,0
9395,0
9396,0
9400,0
9408,0
9412,0
9419,0
9426,0
9427,0
9428,0
9429,0
9436,0
9440,0
9443,0
9444,0
9446,0
9454,0
9455,0
9458,0
9460,1
9461,0
9462,0
9464,0
