ID,SeriousDlqin2yrs
1316,0.021178722895090207
1317,0.021178722895090207
1321,0.021178722895090207
1323,0.021178722895090207
1324,0.021178722895090207
1326,0.1043524621946491
1329,0.021178722895090207
1331,0.021178722895090207
1333,0.19983065198983913
1337,0.021178722895090207
1338,0.021178722895090207
1341,0.021178722895090207
1342,0.021178722895090207
1344,0.021178722895090207
1351,0.1043524621946491
1353,0.021178722895090207
1357,0.021178722895090207
1364,0.021178722895090207
1368,0.021178722895090207
1370,0.021178722895090207
1379,0.021178722895090207
1381,0.021178722895090207
1384,0.021178722895090207
1387,0.1043524621946491
1388,0.021178722895090207
1392,0.021178722895090207
1393,0.021178722895090207
1395,0.021178722895090207
1397,0.1043524621946491
1408,0.021178722895090207
1411,0.021178722895090207
1413,0.1043524621946491
1415,0.021178722895090207
1416,0.021178722895090207
1428,0.021178722895090207
1430,0.021178722895090207
1434,0.1043524621946491
1440,0.021178722895090207
1441,0.6121270452358036
1442,0.021178722895090207
1443,0.021178722895090207
1444,0.021178722895090207
1449,0.021178722895090207
1452,0.1043524621946491
1454,0.021178722895090207
1456,0.021178722895090207
1458,0.1043524621946491
1459,0.021178722895090207
1462,0.021178722895090207
1463,0.021178722895090207
1471,0.3455797933409874
1476,0.021178722895090207
1479,0.021178722895090207
1480,0.021178722895090207
1483,0.021178722895090207
1488,0.1043524621946491
1491,0.19983065198983913
1493,0.021178722895090207
1494,0.021178722895090207
1501,0.021178722895090207
1506,0.021178722895090207
1510,0.021178722895090207
1511,0.021178722895090207
1512,0.47833775419982316
1515,0.3455797933409874
1520,0.021178722895090207
1523,0.021178722895090207
1524,0.021178722895090207
1525,0.021178722895090207
1535,0.021178722895090207
1536,0.16478696741854637
1538,0.021178722895090207
1540,0.021178722895090207
1541,0.021178722895090207
1544,0.021178722895090207
1545,0.021178722895090207
1550,0.3455797933409874
1552,0.021178722895090207
1555,0.021178722895090207
1556,0.021178722895090207
1557,0.021178722895090207
1559,0.021178722895090207
1561,0.1043524621946491
1565,0.021178722895090207
1569,0.021178722895090207
1570,0.021178722895090207
1571,0.021178722895090207
1576,0.021178722895090207
1584,0.021178722895090207
1585,0.021178722895090207
1590,0.1043524621946491
1591,0.19983065198983913
1592,0.021178722895090207
1595,0.021178722895090207
1597,0.021178722895090207
1614,0.021178722895090207
1618,0.021178722895090207
1621,0.021178722895090207
1626,0.021178722895090207
1627,0.021178722895090207
1628,0.021178722895090207
1630,0.38992688870836717
1640,0.6121270452358036
1641,0.021178722895090207
1644,0.19983065198983913
1646,0.021178722895090207
1648,0.021178722895090207
1649,0.1043524621946491
1651,0.1043524621946491
1652,0.1043524621946491
1655,0.021178722895090207
1661,0.021178722895090207
1663,0.1043524621946491
1664,0.021178722895090207
1670,0.1043524621946491
1677,0.021178722895090207
1683,0.6121270452358036
1686,0.021178722895090207
1700,0.021178722895090207
1703,0.021178722895090207
1704,0.1043524621946491
1706,0.021178722895090207
1707,0.021178722895090207
1708,0.1043524621946491
1710,0.021178722895090207
1715,0.021178722895090207
1716,0.021178722895090207
1720,0.021178722895090207
1721,0.021178722895090207
1723,0.021178722895090207
1727,0.3455797933409874
1730,0.16478696741854637
1731,0.6121270452358036
1732,0.021178722895090207
1740,0.1043524621946491
1742,0.021178722895090207
1745,0.021178722895090207
1747,0.021178722895090207
1752,0.021178722895090207
1754,0.021178722895090207
1768,0.1043524621946491
1769,0.021178722895090207
1783,0.021178722895090207
1784,0.021178722895090207
1786,0.021178722895090207
1793,0.021178722895090207
1799,0.1043524621946491
1801,0.38992688870836717
1802,0.021178722895090207
1806,0.021178722895090207
1807,0.1043524621946491
1808,0.021178722895090207
1810,0.021178722895090207
1813,0.021178722895090207
1822,0.021178722895090207
1824,0.021178722895090207
1828,0.021178722895090207
1829,0.021178722895090207
1830,0.021178722895090207
1835,0.021178722895090207
1836,0.16478696741854637
1838,0.021178722895090207
1845,0.021178722895090207
1847,0.021178722895090207
1853,0.021178722895090207
1854,0.021178722895090207
1855,0.021178722895090207
1860,0.021178722895090207
1861,0.1043524621946491
1865,0.1043524621946491
1866,0.021178722895090207
1875,0.021178722895090207
1876,0.021178722895090207
1884,0.021178722895090207
1885,0.1043524621946491
1890,0.021178722895090207
1892,0.021178722895090207
1893,0.021178722895090207
1899,0.021178722895090207
1902,0.1043524621946491
1904,0.021178722895090207
1905,0.021178722895090207
1906,0.021178722895090207
1908,0.021178722895090207
1913,0.1043524621946491
1915,0.1043524621946491
1918,0.021178722895090207
1925,0.021178722895090207
1935,0.021178722895090207
1936,0.1043524621946491
1937,0.021178722895090207
1938,0.021178722895090207
1942,0.021178722895090207
1943,0.1043524621946491
1944,0.021178722895090207
1946,0.021178722895090207
1948,0.021178722895090207
1949,0.1043524621946491
1958,0.1043524621946491
1960,0.021178722895090207
1963,0.021178722895090207
1965,0.021178722895090207
1966,0.021178722895090207
1968,0.021178722895090207
1969,0.021178722895090207
1985,0.021178722895090207
1989,0.021178722895090207
1992,0.1043524621946491
2000,0.021178722895090207
2002,0.021178722895090207
2003,0.021178722895090207
2012,0.021178722895090207
2013,0.021178722895090207
2024,0.021178722895090207
2025,0.38992688870836717
2034,0.021178722895090207
2037,0.1043524621946491
2041,0.021178722895090207
2048,0.47833775419982316
2050,0.021178722895090207
2051,0.021178722895090207
2059,0.021178722895090207
2065,0.021178722895090207
2068,0.021178722895090207
2069,0.021178722895090207
2073,0.021178722895090207
2077,0.021178722895090207
2078,0.1043524621946491
2079,0.38992688870836717
2081,0.021178722895090207
2082,0.38992688870836717
2086,0.021178722895090207
2089,0.021178722895090207
2091,0.021178722895090207
2092,0.021178722895090207
2093,0.021178722895090207
2096,0.021178722895090207
2097,0.1043524621946491
2106,0.3455797933409874
2109,0.1043524621946491
2112,0.021178722895090207
2119,0.021178722895090207
2120,0.1043524621946491
2123,0.1043524621946491
2133,0.1043524621946491
2134,0.38992688870836717
2136,0.021178722895090207
2148,0.021178722895090207
2149,0.021178722895090207
2152,0.19983065198983913
2157,0.021178722895090207
2162,0.38992688870836717
2167,0.1043524621946491
2170,0.3455797933409874
2172,0.021178722895090207
2173,0.021178722895090207
2177,0.1043524621946491
2182,0.1043524621946491
2187,0.021178722895090207
2188,0.021178722895090207
2191,0.021178722895090207
2193,0.021178722895090207
2194,0.1043524621946491
2195,0.1043524621946491
2198,0.021178722895090207
2199,0.021178722895090207
2200,0.021178722895090207
2201,0.021178722895090207
2204,0.1043524621946491
2207,0.021178722895090207
2215,0.1043524621946491
2221,0.021178722895090207
2222,0.021178722895090207
2224,0.021178722895090207
2231,0.1043524621946491
2234,0.16478696741854637
2238,0.021178722895090207
2241,0.021178722895090207
2244,0.021178722895090207
2245,0.021178722895090207
2246,0.021178722895090207
2257,0.021178722895090207
2259,0.021178722895090207
2261,0.021178722895090207
2271,0.1043524621946491
2274,0.021178722895090207
2276,0.1043524621946491
2277,0.021178722895090207
2279,0.3455797933409874
2281,0.3455797933409874
2285,0.021178722895090207
2288,0.1043524621946491
2289,0.021178722895090207
2294,0.021178722895090207
2295,0.021178722895090207
2297,0.021178722895090207
2302,0.021178722895090207
2303,0.021178722895090207
2304,0.021178722895090207
2305,0.021178722895090207
2313,0.021178722895090207
2316,0.021178722895090207
2318,0.16478696741854637
2321,0.1043524621946491
2322,0.021178722895090207
2323,0.021178722895090207
2342,0.021178722895090207
2343,0.021178722895090207
2345,0.021178722895090207
2346,0.021178722895090207
2354,0.021178722895090207
2356,0.1043524621946491
2357,0.021178722895090207
2359,0.021178722895090207
2367,0.1043524621946491
2373,0.021178722895090207
2377,0.1043524621946491
2378,0.021178722895090207
2379,0.021178722895090207
2383,0.021178722895090207
2384,0.38992688870836717
2392,0.021178722895090207
2404,0.021178722895090207
2405,0.1043524621946491
2406,0.1043524621946491
2409,0.021178722895090207
2410,0.1043524621946491
2411,0.38992688870836717
2413,0.1043524621946491
2418,0.021178722895090207
2419,0.021178722895090207
2420,0.021178722895090207
2421,0.3455797933409874
2422,0.021178722895090207
2425,0.021178722895090207
2428,0.1043524621946491
2429,0.1043524621946491
2432,0.021178722895090207
2433,0.021178722895090207
2434,0.021178722895090207
2437,0.021178722895090207
2440,0.021178722895090207
2442,0.021178722895090207
2443,0.021178722895090207
2448,0.021178722895090207
2453,0.021178722895090207
2456,0.021178722895090207
2459,0.1043524621946491
2460,0.021178722895090207
2461,0.021178722895090207
2469,0.3455797933409874
2471,0.021178722895090207
2473,0.1043524621946491
2474,0.021178722895090207
2475,0.021178722895090207
2476,0.021178722895090207
2477,0.3455797933409874
2497,0.1043524621946491
2499,0.021178722895090207
2503,0.021178722895090207
2504,0.021178722895090207
2508,0.1043524621946491
2510,0.1043524621946491
2511,0.021178722895090207
2512,0.021178722895090207
2519,0.021178722895090207
2521,0.021178722895090207
2524,0.021178722895090207
2527,0.021178722895090207
2528,0.021178722895090207
2529,0.021178722895090207
2533,0.1043524621946491
2536,0.021178722895090207
2537,0.021178722895090207
2540,0.021178722895090207
2545,0.021178722895090207
2546,0.021178722895090207
2550,0.021178722895090207
2551,0.1043524621946491
2552,0.38992688870836717
2553,0.1043524621946491
2554,0.021178722895090207
2555,0.021178722895090207
2558,0.021178722895090207
2559,0.021178722895090207
2560,0.38992688870836717
2562,0.1043524621946491
2566,0.021178722895090207
2569,0.021178722895090207
2571,0.021178722895090207
2578,0.47833775419982316
2579,0.021178722895090207
2581,0.021178722895090207
2594,0.1043524621946491
2595,0.021178722895090207
2596,0.1043524621946491
2604,0.021178722895090207
2609,0.021178722895090207
2613,0.021178722895090207
2616,0.021178722895090207
2617,0.021178722895090207
2620,0.021178722895090207
2621,0.021178722895090207
2622,0.021178722895090207
2628,0.021178722895090207
2629,0.021178722895090207
2635,0.021178722895090207
2641,0.1043524621946491
2649,0.021178722895090207
2653,0.021178722895090207
2655,0.021178722895090207
2665,0.1043524621946491
2671,0.021178722895090207
2676,0.021178722895090207
2679,0.38992688870836717
2680,0.021178722895090207
2683,0.021178722895090207
2687,0.38992688870836717
2691,0.021178722895090207
2695,0.021178722895090207
2696,0.16478696741854637
2704,0.1043524621946491
2706,0.021178722895090207
2708,0.3455797933409874
2709,0.021178722895090207
2711,0.1043524621946491
2712,0.021178722895090207
2713,0.1043524621946491
2717,0.021178722895090207
2719,0.1043524621946491
2727,0.021178722895090207
2730,0.3455797933409874
2733,0.021178722895090207
2738,0.021178722895090207
2739,0.021178722895090207
2744,0.1043524621946491
2756,0.1043524621946491
2758,0.021178722895090207
2763,0.021178722895090207
2767,0.47833775419982316
2772,0.021178722895090207
2776,0.021178722895090207
2778,0.021178722895090207
2779,0.021178722895090207
2784,0.021178722895090207
2789,0.021178722895090207
2793,0.021178722895090207
2798,0.021178722895090207
2802,0.021178722895090207
2806,0.021178722895090207
2808,0.021178722895090207
2810,0.021178722895090207
2811,0.021178722895090207
2812,0.021178722895090207
2816,0.021178722895090207
2827,0.021178722895090207
2833,0.021178722895090207
2834,0.021178722895090207
2844,0.021178722895090207
2846,0.1043524621946491
2848,0.1043524621946491
2850,0.021178722895090207
2852,0.021178722895090207
2854,0.021178722895090207
2863,0.021178722895090207
2864,0.021178722895090207
2867,0.1043524621946491
2870,0.021178722895090207
2877,0.021178722895090207
2878,0.38992688870836717
2880,0.1043524621946491
2884,0.021178722895090207
2888,0.021178722895090207
2894,0.3455797933409874
2897,0.1043524621946491
2898,0.021178722895090207
2899,0.19983065198983913
2901,0.021178722895090207
2903,0.021178722895090207
2908,0.021178722895090207
2910,0.1043524621946491
2912,0.021178722895090207
2917,0.021178722895090207
2921,0.021178722895090207
2924,0.1043524621946491
2926,0.1043524621946491
2927,0.021178722895090207
2928,0.021178722895090207
2931,0.021178722895090207
2932,0.021178722895090207
2934,0.1043524621946491
2941,0.021178722895090207
2946,0.021178722895090207
2947,0.021178722895090207
2948,0.021178722895090207
2949,0.47833775419982316
2950,0.021178722895090207
2951,0.021178722895090207
2954,0.021178722895090207
2955,0.021178722895090207
2958,0.1043524621946491
2960,0.021178722895090207
2961,0.1043524621946491
2963,0.021178722895090207
2965,0.021178722895090207
2966,0.021178722895090207
2969,0.021178722895090207
2970,0.021178722895090207
2972,0.021178722895090207
2973,0.021178722895090207
2975,0.021178722895090207
2978,0.021178722895090207
2980,0.021178722895090207
2982,0.021178722895090207
2986,0.021178722895090207
2991,0.021178722895090207
2992,0.19983065198983913
2993,0.16478696741854637
3000,0.021178722895090207
3001,0.1043524621946491
3002,0.021178722895090207
3009,0.021178722895090207
3011,0.1043524621946491
3014,0.021178722895090207
3015,0.1043524621946491
3016,0.021178722895090207
3023,0.021178722895090207
3024,0.1043524621946491
3025,0.1043524621946491
3026,0.38992688870836717
3028,0.021178722895090207
3030,0.021178722895090207
3033,0.021178722895090207
3037,0.021178722895090207
3041,0.021178722895090207
3043,0.021178722895090207
3045,0.1043524621946491
3054,0.021178722895090207
3055,0.1043524621946491
3059,0.19983065198983913
3061,0.021178722895090207
3063,0.1043524621946491
3071,0.021178722895090207
3078,0.021178722895090207
3081,0.1043524621946491
3082,0.021178722895090207
3087,0.021178722895090207
3093,0.47833775419982316
3097,0.021178722895090207
3102,0.021178722895090207
3107,0.021178722895090207
3109,0.021178722895090207
3112,0.021178722895090207
3116,0.021178722895090207
3118,0.021178722895090207
3119,0.021178722895090207
3120,0.47833775419982316
3122,0.021178722895090207
3125,0.021178722895090207
3126,0.021178722895090207
3127,0.021178722895090207
3128,0.021178722895090207
3130,0.021178722895090207
3137,0.021178722895090207
3140,0.021178722895090207
3142,0.021178722895090207
3146,0.021178722895090207
3150,0.3455797933409874
3155,0.021178722895090207
3158,0.021178722895090207
3160,0.021178722895090207
3174,0.3455797933409874
3176,0.021178722895090207
3180,0.021178722895090207
3184,0.021178722895090207
3190,0.021178722895090207
3199,0.021178722895090207
3205,0.021178722895090207
3212,0.021178722895090207
3213,0.1043524621946491
3220,0.021178722895090207
3222,0.021178722895090207
3223,0.1043524621946491
3224,0.021178722895090207
3227,0.021178722895090207
3228,0.1043524621946491
3229,0.021178722895090207
3239,0.1043524621946491
3241,0.021178722895090207
3245,0.1043524621946491
3246,0.021178722895090207
3248,0.021178722895090207
3249,0.021178722895090207
3255,0.021178722895090207
3256,0.021178722895090207
3261,0.021178722895090207
3262,0.021178722895090207
3269,0.1043524621946491
3271,0.021178722895090207
3273,0.1043524621946491
3275,0.021178722895090207
3278,0.021178722895090207
3282,0.3455797933409874
3285,0.021178722895090207
3287,0.1043524621946491
3291,0.021178722895090207
3300,0.021178722895090207
3301,0.021178722895090207
3309,0.021178722895090207
3310,0.16478696741854637
3313,0.021178722895090207
3315,0.1043524621946491
3317,0.1043524621946491
3318,0.1043524621946491
3332,0.021178722895090207
3333,0.021178722895090207
3336,0.021178722895090207
3341,0.19983065198983913
3342,0.021178722895090207
3349,0.021178722895090207
3353,0.38992688870836717
3360,0.021178722895090207
3361,0.021178722895090207
3366,0.021178722895090207
3368,0.1043524621946491
3370,0.021178722895090207
3371,0.1043524621946491
3374,0.021178722895090207
3375,0.021178722895090207
3378,0.1043524621946491
3383,0.1043524621946491
3387,0.021178722895090207
3391,0.021178722895090207
3395,0.021178722895090207
3398,0.021178722895090207
3402,0.1043524621946491
3409,0.1043524621946491
3412,0.021178722895090207
3414,0.16478696741854637
3415,0.021178722895090207
3416,0.021178722895090207
3418,0.021178722895090207
3420,0.021178722895090207
3432,0.1043524621946491
3433,0.021178722895090207
3437,0.021178722895090207
3439,0.021178722895090207
3440,0.1043524621946491
3441,0.021178722895090207
3443,0.021178722895090207
3450,0.021178722895090207
3452,0.021178722895090207
3453,0.1043524621946491
3454,0.021178722895090207
3456,0.021178722895090207
3468,0.38992688870836717
3470,0.021178722895090207
3471,0.1043524621946491
3475,0.021178722895090207
3479,0.021178722895090207
3484,0.1043524621946491
3485,0.021178722895090207
3489,0.021178722895090207
3492,0.021178722895090207
3500,0.16478696741854637
3508,0.021178722895090207
3519,0.021178722895090207
3524,0.021178722895090207
3532,0.021178722895090207
3537,0.1043524621946491
3540,0.021178722895090207
3541,0.021178722895090207
3546,0.021178722895090207
3552,0.1043524621946491
3558,0.021178722895090207
3559,0.021178722895090207
3564,0.021178722895090207
3565,0.021178722895090207
3576,0.021178722895090207
3577,0.021178722895090207
3578,0.021178722895090207
3579,0.021178722895090207
3580,0.1043524621946491
3586,0.021178722895090207
3587,0.021178722895090207
3592,0.021178722895090207
3597,0.1043524621946491
3599,0.021178722895090207
3602,0.38992688870836717
3608,0.021178722895090207
3609,0.1043524621946491
3611,0.021178722895090207
3615,0.021178722895090207
3618,0.021178722895090207
3620,0.021178722895090207
3621,0.021178722895090207
3629,0.021178722895090207
3631,0.3455797933409874
3632,0.1043524621946491
3634,0.021178722895090207
3635,0.021178722895090207
3639,0.1043524621946491
3642,0.021178722895090207
3648,0.021178722895090207
3649,0.021178722895090207
3650,0.021178722895090207
3654,0.021178722895090207
3655,0.021178722895090207
3658,0.021178722895090207
3659,0.021178722895090207
3663,0.021178722895090207
3665,0.021178722895090207
3667,0.021178722895090207
3672,0.021178722895090207
3674,0.1043524621946491
3675,0.021178722895090207
3679,0.021178722895090207
3680,0.021178722895090207
3687,0.021178722895090207
3690,0.021178722895090207
3694,0.021178722895090207
3698,0.021178722895090207
3700,0.021178722895090207
3703,0.021178722895090207
3705,0.021178722895090207
3707,0.021178722895090207
3710,0.021178722895090207
3715,0.021178722895090207
3720,0.021178722895090207
3723,0.3455797933409874
3724,0.021178722895090207
3726,0.021178722895090207
3730,0.021178722895090207
3732,0.021178722895090207
3736,0.1043524621946491
3746,0.1043524621946491
3749,0.38992688870836717
3755,0.021178722895090207
3756,0.021178722895090207
3758,0.021178722895090207
3761,0.021178722895090207
3763,0.021178722895090207
3764,0.1043524621946491
3765,0.16478696741854637
3769,0.021178722895090207
3770,0.021178722895090207
3772,0.1043524621946491
3775,0.021178722895090207
3785,0.021178722895090207
3789,0.021178722895090207
3790,0.1043524621946491
3794,0.021178722895090207
3795,0.021178722895090207
3797,0.021178722895090207
3798,0.021178722895090207
3802,0.19983065198983913
3803,0.021178722895090207
3807,0.021178722895090207
3808,0.021178722895090207
3817,0.021178722895090207
3820,0.1043524621946491
3821,0.021178722895090207
3822,0.1043524621946491
3829,0.021178722895090207
3832,0.38992688870836717
3835,0.021178722895090207
3838,0.021178722895090207
3843,0.021178722895090207
3844,0.1043524621946491
3848,0.021178722895090207
3849,0.1043524621946491
3850,0.021178722895090207
3852,0.1043524621946491
3853,0.1043524621946491
3855,0.1043524621946491
3860,0.6121270452358036
3861,0.1043524621946491
3862,0.021178722895090207
3865,0.021178722895090207
3866,0.1043524621946491
3867,0.021178722895090207
3874,0.47833775419982316
3877,0.021178722895090207
3879,0.021178722895090207
3883,0.021178722895090207
3885,0.6121270452358036
3887,0.021178722895090207
3888,0.021178722895090207
3890,0.021178722895090207
3893,0.1043524621946491
3899,0.021178722895090207
3904,0.021178722895090207
3906,0.021178722895090207
3913,0.021178722895090207
3917,0.19983065198983913
3918,0.19983065198983913
3919,0.021178722895090207
3922,0.021178722895090207
3924,0.021178722895090207
3932,0.47833775419982316
3935,0.1043524621946491
3936,0.021178722895090207
3938,0.021178722895090207
3942,0.1043524621946491
3946,0.021178722895090207
3947,0.3455797933409874
3951,0.021178722895090207
3953,0.021178722895090207
3954,0.021178722895090207
3957,0.021178722895090207
3961,0.1043524621946491
3968,0.021178722895090207
3971,0.021178722895090207
3972,0.021178722895090207
3973,0.021178722895090207
3975,0.1043524621946491
3976,0.021178722895090207
3980,0.021178722895090207
