id,Price_euros
630,945.6570791778847
632,1208.0233392020555
635,1149.5953564158644
641,300.54442225280985
644,447.09557397040703
649,844.2944175642566
651,1068.6311802156417
653,842.8558208344555
655,1206.363486617589
659,680.5898225394773
660,1276.5544190505707
663,792.9678905353213
666,1313.4204292128134
668,506.3983151667498
673,1263.7127066039407
674,1198.0994100125067
675,1388.967330632966
679,458.2741463640441
684,1370.4336620666036
685,1115.7981384931259
688,516.482030187481
689,1807.6191727179194
695,202.6212754871111
702,1139.2830903467025
705,646.1146257457257
706,256.826456590372
708,692.725053421624
714,1085.3402895880336
719,1195.05069071572
724,809.5968979656585
725,961.400152835589
726,925.2988854250301
727,1011.3929514669942
733,268.5192927311907
736,1402.3891121806628
737,840.6925132503305
744,1077.8116288539509
746,1624.0746237534886
751,968.3901366191648
756,986.9943499856219
758,2077.4972051461114
761,1344.5611797319807
764,845.3982727125535
765,724.7734806328159
771,967.543337136554
776,1493.3837161927272
777,1365.9726660185552
779,1175.2274985056142
780,1130.869569948196
781,783.7257244185281
783,895.4922547695977
797,435.6298902433905
800,978.6133338607284
802,1418.2036842887824
805,1217.3033364198313
806,874.7172851156907
807,175.05396165762832
810,563.847171531751
811,1038.9471528504719
816,1198.7377077609563
817,394.73823751948873
819,757.8205813751539
820,661.5028177586802
822,1112.6688205876962
826,905.0763308631748
831,1647.3918863888066
833,1108.8907733124147
834,1486.592572653417
835,887.3186644346523
837,1709.4090573536678
845,938.4385176525394
846,633.7542673918881
854,632.2424843601794
857,1046.6600004836678
858,1050.2965722792878
861,878.3965104910343
862,324.2598148122638
863,791.3872359012378
865,1085.3402895880336
870,1181.5205742750586
875,1416.4187317992573
880,382.64987985560947
885,876.6028183513951
886,186.17368348346753
887,1941.5683125196983
889,1269.1869559161487
892,1271.4466135295638
896,1399.3273753980416
898,916.4601496780024
900,202.6212754871111
901,684.1179938852014
903,739.5342211414932
905,1114.4894247265427
906,981.0467477119356
908,1082.4047565604862
910,862.1285991737922
912,1008.098641723098
917,1367.2854656175073
918,1604.5572549185067
920,844.7981506442446
922,821.7726574756858
925,2521.9559937734884
927,649.0357692492838
930,1947.235565062243
935,1586.313582955585
936,1125.5319448496011
937,802.1958767250582
940,1116.818724045629
944,1661.4936148595302
948,752.8066056038263
949,2296.8138629244745
951,1246.952864850528
954,987.6613422133177
957,913.5099692010691
958,1408.1854880063916
962,970.6194762753712
975,1128.915456569213
977,1499.1374072165522
979,674.007237804093
984,993.0522174480459
987,1674.8186028166574
989,1061.3305703551987
991,891.7972383440239
993,1037.241625721128
1003,688.9915240448075
1004,931.8733718520298
1014,135.599342415948
1015,430.8536464571906
1020,1209.0508979602155
1021,1022.2796362327846
1029,992.5970789402579
1032,1366.996865147666
1033,836.455806430168
1036,1799.9059269997206
1037,1366.7071485276729
1044,1006.1339068861956
1048,888.7748893943811
1049,1048.142916959774
1054,1177.287405327516
1057,1592.571319969226
1061,1044.2075026549737
1062,1375.3616883273653
1064,1387.142780625255
1066,1740.508921371284
1070,1007.6505211445424
1072,917.2244788933491
1073,4262.779154359206
1076,981.9199138058319
1080,1506.1947497119304
1081,453.52902564478194
1087,1041.3774283328066
1089,636.4485329784571
1098,945.9887643947263
1099,1221.4408300571881
1102,1594.8163368386836
1104,835.5357875998094
1105,1130.882555871824
1109,2453.023123491653
1112,755.8770576804835
1115,1107.6869447817564
1117,860.8207034323359
1118,1465.5203417769112
1123,1448.237544897193
1124,970.0863043050091
1125,1001.7616450841814
1127,2354.02210829322
1128,898.6357814360189
1135,1487.9110984661743
1143,890.8730494194141
1147,953.7495288477893
1148,843.4372342732602
1150,2351.8713384778152
1151,1258.178817398472
1155,1379.9352677780385
1156,983.4125704653388
1162,1108.208541560929
1163,978.4475700589984
1164,755.8511746210012
1176,983.8374056028589
1180,1480.7365675968126
1185,657.8816221336696
1188,878.2734392590556
1200,270.1321795308176
1202,1605.1900648598084
1204,1109.037656017551
1209,1154.5890167024522
1210,1141.4166065083195
1216,230.4850467396214
1217,1178.8717922322794
1225,715.0113779440491
1227,1172.2114593834704
1229,845.350029725546
1231,1521.0482842735464
1236,934.626823582931
1240,1272.800892028707
1242,1529.9874323480599
1246,1580.2011689748306
1247,609.5257454392737
1248,893.4370331405057
1251,1032.1475571412295
1252,501.3199418360767
1255,2066.5192509475432
1259,1180.2030290990174
1265,1102.8807684524345
1266,971.2563537267929
1267,1656.0209971329768
1278,1347.534283604793
1279,1823.4068849759879
1281,1042.3042392119878
1285,839.9817863675324
1286,630.2924085838221
1295,948.431520546983
1299,1139.3840643705594
