id,Price_euros
940,1255.923695689377
944,1858.3579319258488
948,937.6709044200895
949,2854.450688292784
951,1445.5061099002332
954,1145.8285633991097
957,1144.3360531701146
958,1702.467905901557
962,1161.1505754238071
975,1433.2276840511754
977,2084.630848368015
979,813.6162842078002
984,1071.4619074416994
987,1907.2703941856903
989,1251.8458483256525
991,1100.7763684934853
993,1251.407607824976
1003,783.6555702543387
1004,1016.953165990568
1014,207.38925904617764
1015,504.4147070332837
1020,1401.1956107967912
1021,1113.266804050516
1029,1094.86385270231
1032,1582.7146936625722
1033,972.9301600360045
1036,2106.323448775615
1037,1538.5679148879344
1044,1169.394328306868
1048,1031.0508809063735
1049,1210.841270543358
1054,1134.3489668164775
1057,1835.7316359132287
1061,1189.0994622702938
1062,1567.806516789427
1064,1576.0154570119485
1066,2012.573194356663
1070,970.6580139765628
1072,1057.7971644590186
1073,4903.985618729857
1076,1123.7966717380878
1080,1526.769945034593
1081,617.3726561708897
1087,1205.544715876044
1089,727.7855540945184
1098,1015.597738672272
1099,1349.1900378009577
1102,1806.2066093127173
1104,912.1533675918915
1105,1270.7463934731777
1109,2708.884418212547
1112,955.5696319524868
1115,1317.933182714472
1117,1017.2207910273277
1118,1553.4553152169306
1123,1802.6017064039584
1124,1089.0729801281955
1125,1176.557701610738
1127,2685.6307340383673
1128,982.8533797154103
1135,2010.903998591788
1143,1040.4237139872835
1147,1018.1288618097022
1148,975.8457164258625
1150,2846.3503539498
1151,1689.1945150142383
1155,1482.930703409526
1156,1197.5037393226385
1162,1339.5883593874123
1163,1085.4796250105264
1164,953.9519957934095
1176,1126.344647812716
1180,1700.690300330638
1185,749.2199510237915
1188,854.8265439867382
1200,347.02486931365155
1202,1530.3684542014107
1204,1238.3562399332193
1209,1490.553567504353
1210,1275.2854852742344
1216,235.97073638955965
1217,1340.8003469746177
1225,811.4290292320309
1227,1375.4410009568278
1229,980.6956426899991
1231,1761.9189483213554
1236,1212.8732115300095
1240,1447.6307053808991
1242,1633.6358121010953
1246,1981.94701464859
1247,718.5141088628936
1248,988.4499506914922
1251,1169.1740427333698
1252,557.8819287004242
1255,2429.5624556794346
1259,1425.4354611721465
1265,1242.3068166057174
1266,1061.3612077339126
1267,2170.025036768402
1278,1409.9428041899005
1279,2122.3499178494317
1281,1076.2066077957434
1285,999.443469547036
1286,801.2449165312945
1295,1174.9444284345018
1299,1302.1591316062104
